Ship-to ID,Visit_Count,Purchase_Count
29009375,55,45
29009375,8,38
29009375,41,73
29009393,66,12
29009393,3,89
29009393,75,20
29009393,48,16
29009393,28,28
29009393,48,40
29009393,43,89
29009393,57,24
29009395,86,79
29009395,34,58
29009395,100,93
29009395,66,100
29009395,25,68
29009395,16,87
29009395,42,3
29009395,41,5
29009396,74,29
29009396,15,73
29009396,43,2
29009396,2,6
29009396,22,73
29009402,64,26
29009402,64,93
29009402,92,8
29009402,89,27
29009402,9,26
29009402,78,94
29009422,83,73
29009422,14,72
29009422,31,69
29009422,88,61
29009422,45,16
29009436,77,27
29009436,89,76
29009436,36,95
29009436,61,17
29009436,98,83
29009436,63,94
29009436,65,61
29009436,69,69
29009436,42,4
29009436,49,4
29009437,35,14
29009437,80,18
29009437,87,71
29009442,50,44
29009442,100,67
29009442,33,4
29009442,59,68
29009442,42,21
29009442,81,44
29009442,29,3
29009442,12,81
29009442,7,59
29009442,72,69
29009442,85,28
29009442,85,33
29009442,65,29
29009442,42,35
29009442,30,80
29009442,34,92
29009442,59,55
29009442,54,41
29009454,28,58
29009454,66,17
29009454,21,41
29009454,71,95
29009454,45,54
29009518,67,21
29009518,37,98
29009518,63,5
29009518,32,42
29009518,34,98
29009518,12,14
29009518,19,86
29009518,93,1
29009559,93,22
29009559,99,75
29009559,31,48
29009559,18,36
29009567,21,75
29009567,88,9
29009567,29,27
29009567,12,50
29009567,10,96
29009567,2,72
29009567,42,12
29009567,100,68
29009567,48,76
29009567,48,68
29009567,26,58
29009567,37,96
29009567,19,33
29009567,19,55
29009567,37,96
29009612,99,89
29009612,52,41
29009612,18,33
29009612,86,87
29009612,49,15
29009612,73,75
29009612,81,54
29009612,99,52
29009612,43,58
29009612,8,80
29009612,24,60
29009612,82,15
29009612,91,7
29009612,62,53
29009612,2,91
29009612,11,50
29009612,75,37
29009612,42,80
29009612,5,90
29009612,95,95
29009612,76,71
29009612,66,25
29009612,73,66
29009612,35,80
29009621,22,65
29009621,90,3
29009621,37,44
29009621,73,65
29009621,50,69
29009621,87,55
29009622,42,34
29009622,88,84
29009622,63,72
29009622,46,65
29009622,5,39
29009622,54,71
29009622,26,54
29009622,72,35
29009622,97,47
29009622,75,78
29009622,74,11
29009622,22,22
29009622,10,76
29009622,75,84
29009622,14,19
29009623,81,90
29009623,91,100
29009623,50,4
29009623,2,71
29009623,85,44
29009623,51,15
29009623,1,27
29009623,5,92
29009623,100,0
29009623,6,70
29009623,91,97
29009623,4,48
29009623,20,50
29009623,46,18
29009623,28,92
29009623,22,11
29009623,82,60
29009623,47,91
29009623,68,66
29009623,43,60
29009635,62,35
29009635,22,49
29009635,3,86
29009635,95,85
29009635,73,19
29009635,62,71
29009637,62,72
29009637,64,45
29009637,79,41
29009643,21,4
29009643,79,76
29009721,45,20
29009721,96,53
29009721,88,34
29009725,93,85
29009725,70,29
29009725,71,17
29009725,94,11
29009725,88,37
29009725,45,84
29009725,62,58
29009725,26,25
29009725,84,92
29009725,77,22
29009725,26,10
29009725,97,74
29009725,42,93
29009725,86,88
29009725,29,87
29009725,8,60
29009725,87,95
29009725,89,78
29009725,37,97
29009729,71,32
29009729,28,4
29009729,22,66
29009729,9,72
29009729,88,13
29009762,11,48
29009762,18,24
29009762,91,88
29009762,80,41
29009762,73,52
29009762,55,89
29009762,92,20
29009762,83,38
29009762,37,76
29009762,44,56
29009762,36,43
29009771,96,90
29009771,96,86
29009771,30,47
29009771,72,46
29009771,8,32
29009771,19,58
29009771,17,95
29009777,100,17
29009777,99,60
29009777,58,6
29009777,37,77
29009777,22,89
29009777,97,43
29009777,85,36
29009777,83,89
29009777,14,58
29009777,16,27
29009777,25,47
29009777,71,74
29009875,58,27
29009876,87,97
29009876,98,6
29009876,20,55
29009876,2,62
29009876,12,25
29009876,22,90
29009876,51,26
29009895,80,15
29009895,17,27
29009895,8,33
29009895,2,78
29009895,30,15
29009895,20,94
29009895,6,73
29009928,86,54
29009953,14,78
29009965,9,46
29009965,36,40
29009965,50,46
29009965,65,46
29009965,5,21
29009965,94,83
29009965,34,48
29009965,22,73
29009965,96,95
29009965,19,24
29010018,49,72
29010018,18,80
29010020,23,24
29010020,56,18
29010020,84,39
29010020,51,7
29010020,8,45
29010020,68,43
29010020,10,18
29010020,63,46
29010020,69,41
29010020,86,47
29010020,71,77
29010020,24,80
29010077,48,3
29010077,19,17
29010077,87,78
29010077,75,25
29010086,48,21
29010086,65,97
29010086,44,81
29010086,78,18
29010086,91,24
29010086,24,3
29010086,5,14
29010086,21,68
29010086,65,39
29010086,65,5
29010086,28,69
29010086,34,42
29010086,33,60
29010086,45,89
29010086,76,84
29010086,15,83
29010086,61,71
29010086,36,41
29010109,57,13
29010109,35,42
29010109,37,30
29010109,44,47
29010109,39,35
29010109,88,58
29010109,61,79
29010109,1,58
29010109,36,97
29010109,17,66
29010109,49,45
29010109,83,14
29010109,68,14
29010109,66,21
29010109,6,43
29010109,43,69
29010113,11,38
29010119,9,72
29010119,55,80
29010119,57,59
29010119,33,93
29010119,4,16
29010119,80,36
29010119,100,98
29010119,55,3
29010119,57,52
29010119,98,46
29010119,29,27
29010119,74,95
29010119,27,15
29010119,18,6
29010119,85,11
29010119,1,98
29010119,7,95
29010119,95,94
29010135,4,12
29010259,47,67
29010259,13,50
29010259,59,59
29010259,76,64
29010259,97,56
29010281,13,37
29010281,1,44
29010307,26,58
29010307,64,100
29010307,20,37
29010322,11,94
29010322,62,16
29010389,22,92
29010389,16,16
29010389,56,80
29010389,74,4
29010389,50,32
29010389,89,11
29010389,9,39
29010389,16,26
29010389,54,0
29010389,1,27
29010389,30,47
29010389,32,63
29010389,79,23
29010389,9,19
29010389,59,33
29010389,99,34
29010389,71,35
29010389,29,8
29010389,43,34
29010389,47,58
29010389,70,11
29010389,70,76
29010389,90,97
29010389,26,62
29010389,55,89
29010389,92,78
29010389,86,89
29010389,94,69
29010389,20,64
29010389,33,92
29010389,88,93
29010389,76,18
29010389,50,83
29010389,12,84
29010463,69,65
29010473,17,57
29010473,11,53
29010473,19,5
29010473,58,35
29010473,85,73
29010473,59,78
29010473,69,24
29010473,30,56
29010473,23,10
29010473,51,67
29010473,55,46
29010473,85,90
29010514,49,6
29010514,32,10
29010514,98,81
29010514,38,55
29010514,29,62
29010514,59,33
29010518,22,20
29010518,9,2
29010518,27,67
29010518,28,15
29010518,72,87
29010518,97,37
29010518,60,88
29010601,48,80
29010601,53,20
29010601,58,11
29010601,10,100
29010667,69,26
29010667,8,71
29010667,25,41
29010667,33,82
29010667,71,32
29010667,40,75
29010667,80,2
29010667,34,64
29010667,96,57
29010667,2,93
29010667,89,97
29010667,79,89
29010703,97,54
29010703,37,41
29010703,16,19
29010703,95,77
29010703,45,40
29010703,37,31
29010703,31,80
29010759,73,80
29010759,77,32
29010768,13,20
29010768,32,81
29010768,69,3
29010768,30,34
29010768,30,61
29010768,12,44
29010768,87,84
29010768,87,67
29010768,82,99
29010768,15,93
29010768,4,0
29010768,68,100
29010768,51,48
29010768,56,17
29010768,58,55
29010768,61,61
29010768,10,15
29010768,14,32
29010808,70,75
29010808,11,52
29010808,13,83
29010808,53,30
29010808,90,8
29010808,15,17
29010808,7,90
29010808,62,87
29010808,25,2
29010808,45,73
29010808,48,59
29010815,4,81
29010877,59,2
29010877,19,76
29010877,23,25
29010877,48,22
29010877,75,97
29010877,49,5
29010877,43,84
29010877,49,87
29010877,90,97
29010877,3,25
29010877,67,42
29010877,52,23
29010877,20,68
29010983,38,55
29010983,35,30
29010983,20,80
29010983,85,96
29010983,48,69
29010983,80,91
29011059,4,10
29011059,6,27
29011059,26,30
29011059,67,68
29011059,25,31
29011059,44,50
29011059,29,13
29011059,26,43
29011064,92,26
29011064,54,26
29011064,71,76
29011064,99,14
29011104,33,52
29011104,53,97
29011104,45,41
29011104,100,22
29011104,53,21
29011104,67,100
29011104,42,48
29011104,58,30
29011104,11,19
29011104,97,47
29011104,63,25
29011104,5,65
29011104,38,43
29011104,60,100
29011104,54,17
29011135,68,29
29011135,89,27
29011135,17,4
29011135,76,97
29011135,6,55
29011135,35,19
29011135,80,40
29011135,45,78
29011135,18,54
29011135,16,44
29011162,22,73
29011162,71,83
29011162,2,96
29011162,7,70
29011162,96,52
29011162,83,52
29011162,20,49
29011162,19,45
29011162,57,65
29011162,15,72
29011162,34,13
29011162,72,7
29011162,78,74
29011162,44,10
29011181,15,28
29011181,20,43
29011181,100,18
29011181,86,62
29011181,6,64
29011181,24,61
29011181,66,71
29011181,95,100
29011181,47,67
29011181,53,38
29011181,19,98
29011181,9,44
29011181,76,8
29011181,60,61
29011181,52,14
29011181,74,4
29011181,59,0
29011181,29,9
29011181,44,70
29011181,80,83
29011181,91,22
29011200,10,76
29011200,74,31
29011200,28,93
29011200,72,78
29011200,55,71
29011200,37,59
29011200,6,39
29011200,27,37
29011200,34,51
29011200,84,47
29011200,68,83
29011200,63,14
29011200,84,19
29011200,59,5
29011200,77,23
29011200,90,62
29011200,80,79
29011200,100,14
29011200,31,24
29011234,3,39
29011234,64,24
29011234,92,36
29011319,18,77
29011319,88,91
29011319,3,20
29011319,56,7
29011319,98,53
29011319,35,23
29011319,68,35
29011319,58,47
29011319,68,48
29011319,8,2
29011319,3,99
29011319,78,96
29011319,30,63
29011319,62,52
29011319,6,79
29011319,94,45
29011319,76,21
29011319,8,55
29011319,44,84
29011319,84,78
29011327,17,70
29011327,42,18
29011327,35,6
29011327,83,79
29011327,43,36
29011327,73,81
29011327,46,44
29011327,4,91
29011327,66,37
29011327,81,15
29011338,79,93
29011338,84,37
29011338,61,38
29011338,26,6
29011338,55,41
29011338,27,76
29011338,89,19
29011338,29,19
29011338,79,78
29011338,40,100
29011344,45,78
29011344,23,55
29011344,2,95
29011344,19,28
29011344,76,52
29011344,79,34
29011344,60,91
29011344,19,76
29011344,69,59
29011344,22,33
29011344,81,34
29011344,27,62
29011344,8,8
29011344,11,12
29011344,44,61
29011344,67,2
29011344,1,7
29011344,81,53
29011344,74,17
29011344,14,41
29011344,50,69
29011344,91,59
29011344,99,80
29011344,76,9
29011344,68,17
29011344,87,47
29011344,69,33
29011344,40,87
29011344,94,70
29011344,91,8
29011344,22,7
29011344,68,97
29011372,87,77
29011372,27,48
29011378,91,45
29011381,66,64
29011418,63,77
29011439,95,16
29011439,89,47
29011439,47,46
29011559,22,55
29011559,14,36
29011559,74,43
29011559,56,90
29011563,16,18
29011563,70,97
29011563,31,66
29011563,62,81
29011563,39,62
29011563,36,65
29011563,55,89
29011563,6,47
29011563,95,34
29011563,54,2
29011563,68,85
29011563,78,36
29011637,81,70
29011637,42,67
29011637,82,51
29011637,32,65
29011637,84,65
29011637,94,97
29011637,26,0
29011637,71,23
29011637,48,57
29011637,64,30
29011763,1,66
29011763,7,29
29011763,9,18
29011763,74,50
29011763,18,92
29011763,90,19
29011763,71,55
29011797,91,22
29011797,57,65
29011797,93,94
29011797,43,29
29011797,44,62
29011797,30,74
29011797,71,67
29011797,43,49
29011797,20,9
29011831,89,31
29011831,33,61
29011831,45,5
29011831,52,67
29011831,92,87
29011831,33,35
29011831,68,11
29011883,90,59
29011883,3,91
29011883,26,33
29011883,98,75
29011924,57,66
29011924,75,18
29011924,95,86
29011924,50,11
29011924,30,62
29011924,16,13
29011924,13,82
29011924,28,50
29011924,76,67
29011924,84,47
29011924,67,80
29011953,1,49
29011953,53,4
29011953,93,38
29011953,85,50
29011953,2,86
29011953,34,68
29011953,5,98
29011953,72,21
29011953,88,49
29011953,43,92
29011953,66,79
29011953,29,24
29011953,77,63
29012080,5,38
29012080,43,77
29012102,76,20
29012102,32,21
29012102,1,54
29012102,37,20
29012102,13,65
29012135,79,7
29012135,76,87
29012135,88,98
29012135,17,14
29012135,96,39
29012135,51,20
29012135,70,84
29012150,52,66
29012150,42,92
29012150,17,52
29012150,83,73
29012155,90,60
29012155,30,72
29012155,28,63
29012155,76,24
29012155,3,25
29012155,100,80
29012155,71,35
29012155,53,14
29012157,69,54
29012157,12,89
29012157,15,74
29012157,54,97
29012157,73,64
29012157,4,29
29012157,74,29
29012157,16,46
29012165,96,44
29012165,78,49
29012165,26,30
29012165,30,22
29012165,8,21
29012165,25,30
29012165,36,12
29012165,92,62
29012165,34,57
29012190,9,3
29012190,66,79
29012224,81,89
29012224,28,73
29012224,7,100
29012224,15,36
29012224,22,25
29012250,23,50
29012274,24,30
29012274,83,57
29012274,17,55
29012274,50,0
29012274,30,13
29012276,65,87
29012276,44,72
29012276,32,14
29012276,96,52
29012276,4,9
29012276,93,36
29012276,71,41
29012289,50,74
29012332,48,95
29012332,5,87
29012332,21,96
29012332,10,81
29012332,48,67
29012332,43,10
29012389,89,65
29012389,49,21
29012389,48,80
29012389,36,94
29012389,39,89
29012402,58,9
29012402,71,20
29012416,100,42
29012416,59,67
29012416,14,53
29012416,9,21
29012416,95,97
29012416,33,50
29012422,98,5
29012422,75,52
29012422,29,22
29012422,37,23
29012422,53,10
29012422,41,66
29012422,33,14
29012422,80,46
29012422,21,34
29012445,12,76
29012445,83,6
29012445,7,72
29012445,45,99
29012445,22,44
29012446,77,59
29012446,4,28
29012446,57,10
29012447,69,62
29012472,80,74
29012472,24,57
29012472,11,59
29012472,91,48
29012472,27,9
29012472,71,7
29012472,90,11
29012472,78,85
29012472,41,60
29012472,81,99
29012472,36,50
29012472,42,34
29012472,43,7
29012472,38,17
29012472,33,100
29012472,30,81
29012472,84,11
29012496,4,31
29012496,24,91
29012512,33,32
29012512,11,73
29012512,68,17
29012512,85,30
29012512,95,73
29012512,35,4
29012512,40,97
29012512,56,6
29012512,76,16
29012512,84,10
29012512,95,24
29012512,29,20
29012529,1,7
29012529,3,92
29012529,97,49
29012529,87,64
29012529,46,87
29012529,38,4
29012529,87,62
29012529,98,9
29012529,47,76
29012529,25,75
29012553,9,66
29012553,18,58
29012553,19,69
29012763,94,86
29012763,38,79
29012763,90,32
29012763,60,56
29012763,7,17
29012763,31,5
29012763,33,30
29012763,71,46
29012763,71,88
29012763,66,86
29012763,58,30
29012763,41,74
29012763,49,48
29012763,4,27
29012763,25,20
29012763,61,56
29012763,9,45
29012782,36,36
29012782,9,64
29012782,99,17
29012788,31,75
29012788,80,69
29012788,32,75
29012788,30,25
29012788,79,98
29012788,74,5
29012827,17,58
29012827,1,9
29012827,15,64
29012859,82,100
29012859,24,71
29012859,61,33
29012859,66,67
29012859,28,70
29012861,36,97
29012861,43,7
29012930,98,74
29012930,22,97
29012930,45,36
29012930,76,100
29012930,34,96
29012930,75,78
29012930,35,93
29012930,69,89
29012930,20,25
29012930,51,95
29012931,81,5
29012931,33,28
29013005,99,31
29013005,57,11
29013005,39,21
29013005,16,37
29013005,61,34
29013005,49,13
29013005,48,98
29013005,60,86
29013005,59,88
29013020,34,81
29013020,74,10
29013020,86,24
29013020,56,83
29013020,41,76
29013020,9,66
29013020,11,42
29013020,51,12
29013020,32,4
29013020,30,70
29013020,6,49
29013020,77,83
29013020,68,37
29013020,3,77
29013020,60,71
29013020,28,55
29013020,90,34
29013020,21,84
29013020,1,67
29013020,17,11
29013020,14,84
29013020,28,81
29013020,26,20
29013020,85,89
29013020,83,74
29013020,25,22
29013076,57,51
29013076,16,41
29013076,85,68
29013076,67,87
29013079,22,70
29013079,57,19
29013079,13,19
29013079,14,19
29013088,10,41
29013119,98,66
29013119,3,34
29013119,39,0
29013156,15,59
29013156,46,42
29013156,55,48
29013156,31,75
29013156,87,60
29013179,23,45
29013179,25,92
29013179,26,3
29013179,9,23
29013179,49,8
29013179,95,63
29013179,49,55
29013179,61,75
29013179,72,99
29013179,97,63
29013179,85,32
29013183,87,70
29013183,20,19
29013183,74,24
29013183,6,49
29013183,12,62
29013183,100,91
29013183,79,69
29013183,1,64
29013183,49,41
29013183,27,45
29013183,42,52
29013183,100,14
29013183,45,24
29013183,77,53
29013183,95,68
29013183,65,15
29013183,93,58
29013183,90,23
29013183,33,90
29013183,12,3
29013183,91,72
29013183,56,96
29013183,97,83
29013373,10,91
29013373,20,75
29013373,26,28
29013449,60,95
29013449,70,7
29013449,49,73
29013476,86,11
29013476,89,41
29013476,59,15
29013476,62,60
29013476,13,67
29013476,36,29
29013476,20,69
29013476,27,55
29013476,63,62
29013476,40,23
29013476,44,22
29013476,61,3
29013476,19,47
29013503,81,27
29013503,88,91
29013503,97,81
29013503,62,81
29013503,55,69
29013532,27,53
29013532,69,76
29013639,36,56
29013639,9,64
29013639,93,8
29013639,41,26
29013737,57,60
29013737,29,9
29013737,54,68
29013737,98,4
29013737,55,40
29013737,28,50
29013737,97,46
29013737,76,21
29013737,94,80
29013737,6,5
29013750,68,48
29013750,55,32
29013750,30,13
29013750,15,61
29013750,40,7
29013750,10,29
29013750,5,62
29013750,24,75
29013750,75,50
29013750,93,21
29013750,77,29
29013750,64,17
29013750,46,5
29013750,69,9
29013750,7,100
29013750,32,42
29013750,4,38
29013750,99,13
29013761,67,88
29013761,44,76
29013761,53,91
29013761,38,52
29013808,90,2
29013808,97,99
29013808,30,36
29013808,4,80
29013808,24,72
29013808,67,51
29013808,34,65
29013808,41,1
29013808,21,72
29013808,76,69
29013823,37,100
29013823,6,82
29013823,39,19
29013823,11,44
29013823,19,49
29013823,74,42
29013823,98,46
29013823,51,94
29013823,61,55
29013823,90,93
29013823,84,10
29013823,99,48
29013823,85,29
29013823,24,51
29013823,25,7
29013823,97,68
29013823,30,98
29013823,59,16
29013823,83,30
29013823,35,91
